user_id,edad,genero,tiempo_subscripcion,uso_mensual,numero_dispositivos,calificacion_servicio,monto_pago,metodo_pago,abandono
8179,57,Masculino,33,5.6,4,1,13.08,Tarjeta,1
8180,19,Femenino,6,26.4,1,5,27.09,PayPal,0
8181,53,Masculino,39,3.6,2,5,10.11,Tarjeta,0
8182,31,Femenino,47,4.9,1,1,28.76,Tarjeta,0
8183,33,Masculino,18,13.9,1,3,41.93,Transferencia,1
8184,36,Femenino,9,15.5,1,2,39.0,Transferencia,1
8185,51,Femenino,8,19.0,4,3,7.28,Transferencia,1
8186,61,Femenino,25,14.2,1,5,27.15,Transferencia,0
8187,63,Femenino,31,2.3,1,1,43.35,Transferencia,1
8188,23,Masculino,42,7.1,1,2,34.25,Tarjeta,0
8189,30,Femenino,4,5.5,4,4,7.66,Tarjeta,1
8190,53,Masculino,20,17.8,3,5,19.65,Tarjeta,0
8191,39,Femenino,28,9.3,3,2,30.05,Tarjeta,1
8192,35,Femenino,40,12.4,2,2,12.77,PayPal,0
8193,29,Masculino,1,19.4,4,3,35.69,Tarjeta,1
8194,69,Masculino,40,10.2,1,4,33.57,Transferencia,0
8195,47,Femenino,55,10.6,1,3,14.11,Tarjeta,0
8196,70,Femenino,44,33.5,1,3,29.77,PayPal,0
8197,68,Masculino,23,22.4,3,3,41.53,PayPal,0
8198,57,Femenino,57,34.4,1,3,21.87,Transferencia,0
8199,24,Masculino,47,21.1,1,5,16.11,PayPal,0
8200,49,Masculino,13,36.5,3,4,36.55,PayPal,0
8201,65,Masculino,16,10.9,1,3,8.19,Transferencia,1
8202,36,Femenino,26,25.1,2,5,42.47,Tarjeta,0
8203,23,Femenino,55,20.6,5,5,47.46,PayPal,0
8204,37,Masculino,31,36.8,2,2,48.42,PayPal,0
8205,44,Masculino,50,17.3,4,2,24.46,Tarjeta,0
8206,70,Masculino,1,34.3,2,1,33.04,Transferencia,1
8207,60,Masculino,17,23.0,2,5,43.58,PayPal,0
8208,54,Femenino,16,28.6,3,1,15.05,PayPal,1
8209,65,Masculino,55,35.6,4,5,6.25,Transferencia,0
8210,24,Femenino,37,39.9,2,3,22.31,PayPal,0
8211,22,Masculino,52,29.5,5,3,44.8,Tarjeta,0
8212,28,Femenino,53,13.3,2,1,27.73,PayPal,0
8213,32,Femenino,10,12.7,1,3,28.86,PayPal,1
8214,20,Femenino,58,13.1,3,3,36.12,PayPal,0
8215,22,Femenino,38,4.8,1,2,30.85,Tarjeta,0
8216,40,Femenino,44,3.1,4,3,7.45,Tarjeta,1
8217,70,Masculino,31,23.7,4,2,30.24,PayPal,0
8218,54,Masculino,10,32.6,3,4,34.16,Tarjeta,0
8219,26,Femenino,54,2.4,2,5,33.87,PayPal,0
8220,32,Masculino,49,23.1,4,2,37.78,Transferencia,0
8221,20,Masculino,34,15.5,5,2,28.4,Transferencia,0
8222,46,Masculino,51,35.8,3,2,45.5,PayPal,0
8223,23,Masculino,52,6.7,1,5,25.89,Transferencia,0
8224,34,Masculino,6,23.0,5,5,28.32,Tarjeta,0
8225,43,Masculino,28,38.9,3,5,40.11,PayPal,0
8226,38,Masculino,28,14.5,5,3,42.5,PayPal,1
8227,25,Femenino,59,29.9,3,2,34.18,PayPal,0
8228,38,Masculino,13,35.4,1,5,10.69,PayPal,0
8229,28,Masculino,41,8.3,2,4,19.94,PayPal,0
8230,55,Masculino,12,39.7,3,5,5.91,Transferencia,0
8231,25,Femenino,50,32.6,4,1,18.3,Tarjeta,0
8232,59,Femenino,40,6.4,1,1,30.66,Transferencia,0
8233,41,Masculino,57,13.1,1,2,41.24,Tarjeta,0
8234,52,Femenino,50,25.4,5,2,31.35,Tarjeta,0
8235,31,Femenino,57,35.5,4,2,6.8,Tarjeta,0
8236,31,Masculino,55,8.6,5,3,16.66,Tarjeta,0
8237,27,Femenino,57,29.5,1,1,31.01,Tarjeta,0
8238,29,Masculino,54,11.6,3,1,36.91,PayPal,0
8239,55,Femenino,2,32.4,4,2,43.99,PayPal,1
8240,61,Masculino,8,27.7,1,1,48.54,PayPal,1
8241,63,Femenino,42,21.4,4,1,45.13,PayPal,0
8242,51,Masculino,9,26.3,3,3,26.03,Transferencia,1
8243,58,Masculino,60,35.2,2,4,38.61,Transferencia,0
8244,27,Femenino,56,16.1,5,2,15.82,PayPal,0
8245,34,Masculino,50,31.0,5,4,7.87,PayPal,0
8246,34,Masculino,8,7.2,1,4,7.48,Tarjeta,1
8247,20,Femenino,51,28.3,1,3,15.86,Tarjeta,0
8248,48,Masculino,3,30.3,3,1,6.69,Tarjeta,0
8249,68,Masculino,9,18.3,1,2,43.26,PayPal,0
8250,18,Femenino,13,32.0,1,5,27.05,PayPal,0
8251,29,Masculino,9,22.7,1,4,41.49,Transferencia,1
8252,56,Femenino,31,37.5,4,4,47.3,Tarjeta,0
8253,21,Masculino,25,5.4,4,3,49.73,Tarjeta,1
8254,59,Femenino,52,6.1,2,4,47.17,Transferencia,0
8255,30,Femenino,44,33.9,4,4,37.25,Tarjeta,0
8256,51,Masculino,55,33.9,5,4,24.89,Tarjeta,0
8257,59,Femenino,45,19.4,2,3,31.91,PayPal,0
8258,38,Masculino,8,38.6,1,1,41.74,Transferencia,0
8259,39,Masculino,47,27.5,5,4,45.39,Transferencia,0
8260,21,Femenino,31,39.3,2,2,48.04,Tarjeta,0
8261,35,Masculino,45,21.8,2,4,37.88,Transferencia,0
8262,22,Masculino,53,8.9,5,4,29.3,Tarjeta,0
8263,36,Femenino,45,18.3,2,2,48.58,Tarjeta,0
8264,19,Masculino,31,39.2,5,3,48.14,PayPal,0
8265,29,Masculino,17,15.4,2,5,26.49,PayPal,0
8266,34,Femenino,47,38.3,2,2,34.19,Tarjeta,0
8267,27,Masculino,57,32.1,2,5,41.42,Transferencia,0
8268,51,Masculino,54,18.2,5,1,24.49,Transferencia,0
8269,23,Femenino,19,22.1,2,1,42.32,PayPal,0
8270,25,Masculino,3,24.7,4,4,10.02,Tarjeta,0
8271,68,Masculino,46,27.0,4,4,26.65,Tarjeta,0
8272,28,Femenino,30,4.0,4,3,26.72,PayPal,0
8273,29,Masculino,10,37.4,4,5,35.81,Tarjeta,0
8274,26,Masculino,49,24.3,4,1,10.24,PayPal,0
8275,19,Femenino,29,37.3,1,1,9.64,Tarjeta,0
8276,25,Femenino,40,25.6,2,4,45.53,Transferencia,0
8277,28,Masculino,18,17.8,3,4,18.67,PayPal,0
8278,70,Masculino,12,23.1,1,3,19.71,Tarjeta,0
8279,53,Femenino,49,33.4,5,4,39.96,Tarjeta,0
8280,27,Masculino,23,13.7,1,4,23.67,PayPal,1
8281,38,Masculino,11,38.3,3,3,42.48,Tarjeta,0
8282,37,Masculino,9,19.2,1,4,23.07,Tarjeta,1
8283,65,Femenino,54,38.3,2,4,39.23,Tarjeta,0
8284,25,Masculino,56,35.3,4,4,28.64,PayPal,0
8285,53,Masculino,24,30.9,2,5,47.11,Transferencia,0
8286,46,Femenino,25,19.2,1,1,19.73,Tarjeta,0
8287,59,Femenino,55,23.9,3,2,21.32,PayPal,0
8288,29,Femenino,25,33.7,5,1,48.65,PayPal,0
8289,31,Masculino,47,22.2,2,5,38.19,Tarjeta,0
8290,65,Masculino,9,29.8,3,2,39.77,PayPal,1
8291,67,Femenino,12,31.8,5,1,18.32,Tarjeta,0
8292,38,Masculino,11,21.0,4,3,28.94,PayPal,0
8293,39,Masculino,49,21.9,2,5,19.11,Transferencia,0
8294,38,Masculino,38,8.7,2,3,16.69,Transferencia,0
8295,61,Masculino,28,10.5,4,3,29.09,Transferencia,0
8296,67,Femenino,8,36.3,4,1,49.45,Transferencia,1
8297,47,Femenino,10,33.8,1,2,14.66,Transferencia,0
8298,56,Masculino,25,1.4,5,4,15.91,Transferencia,0
8299,37,Femenino,47,34.9,3,4,15.94,Transferencia,0
8300,41,Masculino,36,2.0,4,5,40.63,Tarjeta,0
8301,40,Masculino,50,18.9,1,3,27.97,Tarjeta,0
8302,24,Femenino,43,3.6,5,5,22.31,Tarjeta,0
8303,26,Femenino,9,38.8,5,1,42.97,PayPal,1
8304,18,Masculino,41,38.9,2,3,18.39,PayPal,0
8305,43,Masculino,60,24.8,1,4,22.65,Transferencia,0
8306,55,Masculino,8,16.3,1,1,8.31,Transferencia,1
8307,55,Masculino,3,21.0,2,1,10.35,PayPal,1
8308,61,Femenino,53,30.7,3,5,11.15,Transferencia,0
8309,39,Femenino,18,9.7,4,5,20.61,PayPal,0
8310,61,Masculino,46,18.2,2,2,28.58,Transferencia,0
8311,27,Masculino,35,29.8,4,4,5.03,Transferencia,0
8312,23,Femenino,17,16.4,1,4,13.55,Transferencia,0
8313,34,Masculino,36,2.2,2,5,12.9,PayPal,0
8314,68,Femenino,53,20.8,3,4,16.4,Transferencia,0
8315,67,Masculino,28,29.8,4,4,12.47,PayPal,0
8316,55,Femenino,50,39.1,4,1,13.78,Transferencia,0
8317,41,Masculino,15,2.4,4,3,49.27,Tarjeta,1
8318,68,Masculino,19,22.1,1,3,31.76,Tarjeta,0
8319,27,Masculino,60,18.5,4,2,39.32,PayPal,0
8320,25,Femenino,22,10.5,5,3,41.87,Tarjeta,1
8321,38,Femenino,6,25.9,4,4,35.05,Tarjeta,1
8322,23,Masculino,47,7.4,1,1,36.68,Transferencia,0
8323,38,Masculino,7,12.1,2,3,33.45,Transferencia,0
8324,56,Masculino,44,31.5,4,4,34.22,Transferencia,0
8325,41,Masculino,48,19.0,4,4,46.78,PayPal,0
8326,50,Femenino,9,39.8,2,5,13.36,Transferencia,0
8327,35,Femenino,20,16.1,5,5,17.36,Transferencia,0
8328,45,Femenino,37,19.1,1,3,9.2,PayPal,0
8329,69,Masculino,11,12.7,2,5,42.68,Transferencia,0
8330,49,Masculino,2,10.2,1,4,25.19,Tarjeta,1
8331,29,Femenino,22,37.0,2,4,45.82,Transferencia,0
8332,65,Masculino,48,30.2,3,5,23.53,PayPal,0
8333,59,Femenino,36,14.0,5,1,24.92,PayPal,0
8334,44,Femenino,5,28.3,3,5,25.18,Tarjeta,0
8335,27,Femenino,7,38.7,2,1,32.56,Transferencia,1
8336,63,Femenino,6,3.9,2,5,39.48,Tarjeta,0
8337,69,Masculino,56,11.3,1,4,20.81,Transferencia,0
8338,59,Femenino,22,8.8,2,4,33.36,PayPal,0
8339,49,Masculino,10,34.9,1,5,14.18,PayPal,0
8340,59,Femenino,46,8.0,1,2,29.93,Tarjeta,0
8341,43,Femenino,40,13.0,2,1,29.6,PayPal,1
8342,42,Femenino,46,22.2,1,2,44.99,PayPal,0
8343,28,Femenino,46,25.2,5,4,45.31,Transferencia,0
8344,40,Masculino,20,32.5,3,1,26.92,Tarjeta,1
8345,51,Masculino,28,16.9,2,5,6.11,Tarjeta,0
8346,69,Masculino,23,21.8,1,1,43.01,Transferencia,0
8347,57,Masculino,35,38.7,1,1,5.03,Transferencia,0
8348,40,Femenino,1,12.6,1,3,26.52,Tarjeta,1
8349,46,Masculino,29,10.7,1,1,5.89,PayPal,0
8350,48,Masculino,9,28.7,5,4,20.87,Tarjeta,1
8351,24,Femenino,9,31.1,2,2,33.65,Transferencia,0
8352,57,Masculino,22,17.2,2,2,21.7,Tarjeta,0
8353,50,Masculino,2,9.3,5,5,46.71,PayPal,1
8354,38,Masculino,16,31.4,5,3,33.83,Tarjeta,1
8355,19,Masculino,40,27.1,5,2,34.09,Tarjeta,0
8356,35,Femenino,58,35.2,2,2,21.85,PayPal,0
8357,64,Femenino,6,33.9,4,1,6.73,PayPal,1
8358,50,Masculino,55,9.0,3,4,38.22,PayPal,0
8359,54,Femenino,13,33.5,5,4,37.23,PayPal,0
8360,51,Masculino,33,7.8,5,5,28.86,Transferencia,0
8361,37,Masculino,19,34.7,2,4,23.73,Tarjeta,0
8362,52,Masculino,15,31.0,2,2,29.22,Tarjeta,0
8363,68,Femenino,33,23.2,3,1,38.61,Tarjeta,0
8364,67,Femenino,10,26.0,1,4,37.08,Tarjeta,0
8365,35,Femenino,1,5.1,2,3,34.61,Tarjeta,1
8366,63,Femenino,60,2.6,3,3,45.67,Transferencia,0
8367,41,Femenino,12,13.9,2,3,32.44,Transferencia,1
8368,25,Femenino,43,33.0,2,4,5.65,Tarjeta,0
8369,47,Masculino,29,19.2,2,1,32.81,Tarjeta,0
8370,61,Femenino,17,9.7,4,4,32.57,Tarjeta,0
8371,70,Masculino,4,33.5,4,2,8.13,Transferencia,1
8372,27,Masculino,29,9.9,5,4,24.25,Tarjeta,0
8373,40,Femenino,55,32.8,4,3,34.3,PayPal,0
8374,69,Masculino,7,18.7,3,3,36.7,Transferencia,1
8375,66,Masculino,44,19.1,2,1,45.19,PayPal,0
8376,28,Masculino,13,11.6,4,5,42.86,PayPal,0
8377,19,Femenino,5,36.1,2,3,10.24,PayPal,0
8378,43,Femenino,60,4.5,1,3,32.4,Transferencia,0
8379,53,Masculino,6,6.6,5,5,31.84,PayPal,0
8380,50,Femenino,34,25.8,4,4,18.67,Tarjeta,0
8381,64,Masculino,53,34.2,2,3,13.28,Tarjeta,0
8382,30,Femenino,7,4.7,1,1,13.98,PayPal,1
8383,57,Masculino,46,29.6,5,4,12.99,Transferencia,0
8384,42,Masculino,57,30.0,5,4,41.28,Tarjeta,0
8385,21,Femenino,54,23.7,1,3,11.68,Transferencia,0
8386,59,Femenino,28,20.0,4,4,16.9,Tarjeta,1
8387,36,Femenino,46,13.5,4,4,14.8,Transferencia,0
8388,35,Femenino,10,14.7,2,1,37.08,Tarjeta,0
8389,54,Femenino,4,27.3,3,4,12.13,PayPal,1
8390,47,Masculino,3,3.5,2,3,6.08,PayPal,1
8391,36,Masculino,25,23.8,2,3,21.84,PayPal,0
8392,40,Masculino,23,11.9,2,5,18.73,Transferencia,0
8393,33,Femenino,27,19.2,1,2,22.9,PayPal,0
8394,18,Femenino,14,22.8,5,5,38.92,Transferencia,1
8395,29,Masculino,38,35.5,5,1,5.56,Tarjeta,0
8396,41,Masculino,32,23.6,3,1,6.7,Tarjeta,0
8397,51,Masculino,23,9.9,4,3,16.5,Transferencia,0
8398,70,Masculino,47,4.1,2,2,45.01,PayPal,0
8399,25,Femenino,40,25.5,1,5,12.61,Transferencia,0
8400,35,Masculino,37,22.3,1,2,49.87,Transferencia,0
8401,65,Femenino,3,27.2,2,3,41.26,Transferencia,1
8402,22,Masculino,35,18.9,1,4,25.53,Tarjeta,1
8403,43,Femenino,13,33.2,1,3,38.65,Tarjeta,0
8404,47,Femenino,34,36.9,2,3,28.35,Tarjeta,0
8405,30,Femenino,24,2.6,3,2,30.47,PayPal,0
8406,36,Femenino,1,30.0,1,1,31.13,Tarjeta,1
8407,46,Masculino,12,2.4,5,4,34.19,Tarjeta,0
8408,20,Masculino,8,18.4,5,4,7.73,Transferencia,0
8409,43,Masculino,19,19.0,5,1,32.74,PayPal,0
8410,57,Femenino,9,28.2,2,2,37.26,Transferencia,0
8411,29,Masculino,28,14.7,5,2,18.98,Transferencia,0
8412,19,Masculino,14,33.0,4,1,49.04,Transferencia,1
8413,28,Masculino,60,14.4,1,5,11.5,Transferencia,0
8414,61,Femenino,27,14.4,3,2,45.97,Tarjeta,0
8415,45,Femenino,18,9.7,5,1,35.44,PayPal,1
8416,35,Femenino,42,27.7,2,5,34.89,Tarjeta,0
8417,30,Masculino,41,4.0,3,3,44.42,Transferencia,1
8418,54,Masculino,6,15.2,2,4,42.43,Tarjeta,1
8419,39,Masculino,33,11.4,3,1,20.54,PayPal,0
8420,29,Femenino,37,9.9,3,2,36.74,Tarjeta,0
8421,19,Masculino,42,3.4,1,4,7.28,Tarjeta,0
8422,54,Femenino,25,8.4,3,5,25.88,PayPal,0
8423,24,Femenino,13,18.4,4,4,47.2,Transferencia,0
8424,43,Femenino,54,20.6,4,1,17.33,Transferencia,0
8425,43,Femenino,23,11.5,4,3,7.25,Transferencia,0
8426,41,Masculino,36,26.4,2,5,31.23,PayPal,0
8427,29,Masculino,33,14.1,1,5,20.98,Tarjeta,0
8428,33,Femenino,21,15.3,2,5,22.09,Transferencia,1
8429,40,Masculino,34,31.5,5,4,31.21,PayPal,1
8430,57,Femenino,56,22.5,4,3,32.97,PayPal,0
8431,26,Masculino,36,38.2,1,1,24.68,PayPal,0
8432,49,Masculino,17,15.0,4,1,27.84,Transferencia,0
8433,32,Femenino,10,33.3,1,4,49.7,PayPal,0
8434,54,Femenino,23,29.8,2,1,48.07,Transferencia,1
8435,30,Femenino,44,35.7,2,1,36.83,Tarjeta,0
8436,22,Femenino,59,38.3,4,3,12.27,PayPal,0
8437,28,Masculino,2,1.3,3,4,21.2,PayPal,0
8438,27,Femenino,35,4.4,1,4,44.74,Transferencia,0
8439,69,Masculino,14,27.3,5,5,24.06,Transferencia,0
8440,30,Femenino,57,16.2,3,1,47.99,Transferencia,0
8441,58,Masculino,47,32.9,2,2,26.97,Tarjeta,0
8442,70,Femenino,45,1.5,1,3,43.78,Transferencia,0
8443,63,Masculino,41,32.5,3,3,6.59,PayPal,0
8444,67,Masculino,2,6.3,5,2,24.54,Tarjeta,1
8445,32,Masculino,19,12.3,3,5,36.51,Transferencia,0
8446,59,Femenino,16,38.8,5,2,43.86,Transferencia,0
8447,24,Femenino,43,3.0,2,2,32.43,PayPal,0
8448,57,Femenino,44,14.6,1,5,12.8,PayPal,0
8449,45,Femenino,25,4.3,2,2,44.86,Transferencia,0
8450,49,Masculino,1,34.3,1,5,30.87,Tarjeta,0
8451,52,Masculino,2,28.4,3,1,9.86,Transferencia,1
8452,32,Masculino,48,32.2,2,5,25.87,Tarjeta,0
8453,65,Femenino,27,21.6,1,4,36.45,PayPal,0
8454,53,Masculino,2,15.0,5,4,25.3,PayPal,1
8455,38,Masculino,58,1.1,1,2,44.19,Tarjeta,0
8456,23,Femenino,30,11.8,2,4,24.07,Tarjeta,0
8457,18,Femenino,51,21.1,2,5,31.26,PayPal,0
8458,21,Masculino,10,26.9,3,1,14.5,Tarjeta,1
8459,28,Femenino,19,9.9,5,5,28.07,PayPal,0
8460,61,Femenino,42,6.4,1,3,15.03,Transferencia,0
8461,43,Femenino,16,8.9,2,2,15.13,Tarjeta,1
8462,54,Femenino,13,14.8,1,1,17.6,Tarjeta,0
8463,40,Masculino,48,6.8,4,2,6.99,PayPal,0
8464,46,Masculino,50,7.1,5,3,12.35,Tarjeta,0
8465,38,Masculino,56,2.7,5,4,24.1,Tarjeta,0
8466,65,Masculino,8,34.4,4,3,10.9,Transferencia,1
8467,62,Masculino,56,9.6,5,4,11.0,PayPal,0
8468,62,Femenino,50,33.1,4,2,48.56,Tarjeta,0
8469,66,Masculino,31,18.1,1,2,24.22,Transferencia,0
8470,44,Masculino,45,25.7,4,2,23.17,Transferencia,0
8471,56,Femenino,25,4.0,3,5,17.05,Transferencia,0
8472,57,Femenino,59,23.8,4,1,28.06,Tarjeta,0
8473,30,Femenino,39,12.3,1,5,31.82,PayPal,0
8474,40,Masculino,60,4.7,5,3,23.82,Transferencia,0
8475,33,Femenino,21,36.4,3,1,22.72,Tarjeta,1
8476,47,Femenino,55,24.5,4,2,36.52,PayPal,0
8477,21,Femenino,56,10.4,1,2,47.74,PayPal,1
8478,57,Masculino,57,17.4,3,2,44.5,Transferencia,0
8479,33,Femenino,50,14.9,3,4,10.34,Tarjeta,0
8480,48,Femenino,38,28.3,3,3,34.35,Transferencia,0
8481,70,Masculino,41,24.7,4,5,5.32,PayPal,0
8482,59,Femenino,29,1.8,1,3,33.49,Tarjeta,0
8483,42,Masculino,6,8.7,1,4,25.9,Transferencia,0
8484,61,Masculino,18,19.6,1,4,27.1,PayPal,1
8485,29,Femenino,49,18.4,2,3,31.46,Tarjeta,0
8486,43,Masculino,44,21.2,5,4,38.42,Tarjeta,0
8487,54,Femenino,35,28.9,1,1,37.83,Transferencia,1
8488,65,Femenino,27,27.6,2,2,7.0,Transferencia,0
8489,50,Femenino,5,15.5,2,5,38.14,PayPal,0
8490,45,Femenino,7,35.2,3,4,42.34,Transferencia,1
8491,26,Masculino,10,3.5,5,5,8.07,Tarjeta,0
8492,29,Femenino,10,23.8,3,2,19.53,Transferencia,0
8493,22,Femenino,51,38.0,5,3,40.64,Tarjeta,0
8494,69,Femenino,57,22.4,3,2,27.19,PayPal,0
8495,45,Masculino,58,18.7,4,5,36.27,Transferencia,0
8496,52,Masculino,28,6.2,5,1,27.6,Tarjeta,0
8497,22,Femenino,36,32.6,2,3,49.02,PayPal,0
8498,51,Masculino,10,15.6,2,4,47.13,Tarjeta,1
8499,63,Masculino,50,28.3,5,1,17.65,PayPal,0
8500,51,Femenino,35,8.7,3,2,22.36,Transferencia,0
8501,30,Femenino,53,2.6,4,5,24.41,PayPal,0
8502,56,Femenino,35,12.9,4,5,9.69,Tarjeta,0
8503,59,Femenino,37,12.0,1,5,23.18,Tarjeta,0
8504,62,Femenino,48,35.1,5,2,39.87,PayPal,0
8505,65,Masculino,20,34.7,4,3,43.11,Transferencia,0
8506,31,Femenino,13,21.8,3,4,44.88,Tarjeta,0
8507,28,Femenino,11,1.7,3,1,5.66,Transferencia,1
8508,59,Femenino,58,9.9,2,2,40.5,PayPal,0
8509,55,Femenino,45,25.9,4,5,27.62,PayPal,0
8510,21,Femenino,19,5.0,4,4,14.28,Tarjeta,1
8511,70,Masculino,28,28.3,3,5,27.44,Tarjeta,0
8512,50,Femenino,38,1.5,2,2,42.99,Transferencia,0
8513,24,Masculino,56,27.6,4,5,24.54,PayPal,0
8514,58,Femenino,45,33.9,3,2,49.57,Transferencia,0
8515,25,Femenino,60,19.3,2,5,32.75,Transferencia,0
8516,54,Femenino,4,33.3,2,2,27.04,Transferencia,1
8517,68,Masculino,57,31.5,3,5,18.27,PayPal,0
8518,27,Femenino,54,27.2,2,4,5.5,PayPal,0
8519,60,Femenino,37,18.4,2,4,32.47,Transferencia,0
8520,32,Femenino,19,11.6,1,5,30.99,Transferencia,0
8521,55,Femenino,37,34.6,2,5,28.26,Transferencia,0
8522,32,Femenino,53,26.3,4,2,29.2,PayPal,0
8523,22,Femenino,14,32.1,2,2,42.96,PayPal,0
8524,46,Femenino,31,22.5,4,2,19.26,PayPal,0
8525,36,Masculino,28,7.7,3,3,29.76,Transferencia,0
8526,68,Femenino,60,39.2,2,5,35.6,PayPal,0
8527,27,Femenino,36,8.1,3,5,14.44,Transferencia,0
8528,29,Femenino,44,36.5,5,5,46.62,Tarjeta,0
8529,21,Masculino,38,9.1,2,5,38.17,Transferencia,0
8530,48,Masculino,19,15.6,3,2,7.4,PayPal,0
8531,35,Femenino,42,18.2,5,2,43.93,Tarjeta,0
8532,33,Masculino,1,36.9,4,3,46.84,Tarjeta,0
8533,57,Femenino,23,35.6,4,2,40.72,Tarjeta,0
8534,53,Femenino,55,33.1,4,5,24.18,Tarjeta,0
8535,42,Masculino,28,15.7,4,5,49.75,Transferencia,0
8536,40,Femenino,48,1.2,4,1,10.6,Transferencia,1
8537,29,Masculino,4,27.6,1,2,29.15,PayPal,0
8538,51,Masculino,41,17.0,3,1,12.67,PayPal,0
8539,53,Masculino,60,30.5,5,5,24.77,PayPal,0
8540,54,Femenino,18,32.0,5,2,46.73,PayPal,0
8541,20,Femenino,49,18.1,2,5,40.74,Tarjeta,0
8542,26,Femenino,47,30.2,3,1,40.19,PayPal,0
8543,70,Femenino,51,33.8,1,1,20.92,PayPal,0
8544,35,Femenino,39,37.2,1,4,47.04,Transferencia,0
8545,60,Femenino,25,23.7,3,4,21.57,Tarjeta,0
8546,52,Femenino,18,31.4,4,2,6.8,PayPal,0
8547,51,Masculino,6,20.3,4,2,33.7,Tarjeta,1
8548,58,Femenino,19,2.6,3,2,21.32,PayPal,1
8549,31,Femenino,53,7.1,5,2,11.92,Tarjeta,0
8550,21,Femenino,12,6.0,4,2,47.06,Tarjeta,1
8551,46,Masculino,25,7.7,2,2,33.68,Transferencia,0
8552,58,Masculino,35,1.4,1,2,47.32,PayPal,0
8553,62,Masculino,1,34.5,4,1,31.23,PayPal,1
8554,67,Femenino,5,22.8,5,1,7.87,Tarjeta,1
8555,32,Masculino,1,15.9,4,1,6.35,PayPal,1
8556,45,Masculino,8,17.0,4,5,45.53,Transferencia,0
8557,59,Femenino,39,19.1,1,3,6.74,Tarjeta,1
8558,33,Femenino,47,3.9,2,5,32.68,Tarjeta,0
8559,29,Femenino,43,11.7,2,2,18.41,Transferencia,0
8560,69,Masculino,18,34.2,5,3,35.94,PayPal,0
8561,22,Femenino,46,30.0,3,1,17.81,Tarjeta,0
8562,51,Femenino,59,23.0,3,1,6.67,Tarjeta,0
8563,59,Femenino,9,19.7,3,4,37.89,PayPal,0
8564,18,Femenino,5,11.1,5,2,18.99,PayPal,1
8565,56,Femenino,55,19.4,4,2,29.79,Transferencia,0
8566,49,Femenino,4,24.3,2,4,39.82,Tarjeta,0
8567,43,Masculino,44,28.8,2,5,36.63,Transferencia,0
8568,34,Femenino,29,7.5,4,4,20.69,PayPal,0
8569,65,Masculino,1,32.7,2,2,38.65,PayPal,1
8570,44,Masculino,30,14.5,2,1,46.66,PayPal,1
8571,41,Femenino,56,20.6,3,4,32.45,Transferencia,0
8572,52,Masculino,45,24.7,3,3,36.66,Transferencia,0
8573,63,Masculino,1,20.0,1,1,43.97,PayPal,1
8574,59,Masculino,3,23.3,1,5,42.96,Transferencia,0
8575,56,Femenino,22,5.3,2,1,20.82,Tarjeta,0
8576,43,Masculino,8,17.9,3,5,49.63,Transferencia,1
8577,66,Masculino,56,11.9,1,1,6.29,Transferencia,0
8578,55,Masculino,18,4.4,1,2,49.4,Tarjeta,1
8579,40,Masculino,25,8.5,3,5,16.07,Transferencia,0
8580,39,Femenino,48,24.5,1,5,24.82,Transferencia,0
8581,21,Femenino,52,8.7,4,4,44.77,Tarjeta,0
8582,66,Masculino,20,8.1,4,1,15.99,Transferencia,0
8583,26,Femenino,31,22.6,3,5,15.12,Transferencia,0
8584,21,Femenino,30,36.3,3,5,33.94,Transferencia,0
8585,24,Masculino,16,31.8,1,1,36.75,Transferencia,0
8586,40,Femenino,2,36.3,2,1,5.34,Tarjeta,1
8587,19,Femenino,17,23.7,5,3,25.27,Tarjeta,0
8588,66,Masculino,10,17.0,4,4,27.01,Transferencia,0
8589,41,Masculino,7,29.5,4,5,17.23,Transferencia,0
8590,57,Femenino,59,11.2,3,1,29.57,Tarjeta,0
8591,48,Femenino,42,4.0,2,5,11.96,Tarjeta,0
8592,64,Femenino,51,14.4,3,3,19.56,PayPal,0
8593,48,Femenino,52,12.7,1,3,37.1,Tarjeta,0
8594,64,Masculino,59,27.3,2,5,44.32,Transferencia,0
8595,57,Masculino,9,22.5,1,4,31.52,Tarjeta,1
8596,65,Masculino,54,6.4,4,2,8.37,Transferencia,0
8597,68,Masculino,17,36.4,3,5,35.54,Tarjeta,0
8598,60,Masculino,9,24.1,3,3,45.39,Tarjeta,1
8599,51,Femenino,9,18.8,5,4,27.69,Tarjeta,0
8600,41,Femenino,37,37.6,2,1,27.22,Transferencia,0
8601,66,Masculino,24,4.8,4,4,49.61,Tarjeta,1
8602,43,Masculino,39,31.8,5,4,33.63,Tarjeta,0
8603,33,Masculino,11,15.2,5,5,41.27,PayPal,0
8604,64,Femenino,8,28.1,3,4,34.09,PayPal,0
8605,30,Femenino,25,37.3,2,1,14.94,Tarjeta,0
8606,32,Femenino,46,21.2,3,5,17.78,Tarjeta,1
8607,44,Masculino,2,1.9,2,3,34.96,Transferencia,1
8608,21,Masculino,10,2.1,5,1,25.52,Transferencia,0
8609,33,Masculino,53,13.9,1,5,23.2,PayPal,0
8610,47,Masculino,24,31.5,4,5,6.01,Transferencia,0
8611,61,Masculino,48,12.2,5,2,44.8,Tarjeta,0
8612,47,Femenino,16,14.0,3,1,44.8,PayPal,0
8613,53,Masculino,19,31.6,4,4,25.74,Transferencia,0
